N_name,Name,Income,Liab_ratio,Total_assete,EPS,Networth,Return_Eq,Revenue,Turnover,Stock,Reture_A,SV,Top 100
2413,環科,-0.1437003455650236,0.4783279887856004,-0.1667284367003657,-0.307446394265491,-0.2030389861018582,0.2164781743534419,-0.1045351693858141,1.251001807011788,-0.2028742435241907,0.1265025310952133,-0.1073326359516537,0.0
3006,晶豪科,-0.1644604506972013,-1.2538205527753932,-0.1751499950983633,-0.4260292477706198,-0.2223401573050145,-0.461473045206232,-0.1523340735420376,0.4380258427912422,-0.2693259549447315,0.0599091496071829,0.0,0.0
2509,全坤建,-0.1518522803848979,0.3357871230508629,-0.1680524955216099,-0.3327618349014174,-0.2102740273057612,0.0324988471123407,-0.1151003401374293,1.1740986752611955,-0.2502412614727773,-0.0914394446837951,0.0,0.0
6552,易華電,0.005056293275972,-0.6398371063773557,-0.1369390506191173,-0.0902665614414909,-0.0647885946563885,0.9271928357505722,0.0062991267202384,0.9873339267240434,0.0690450995797059,1.2686799226777945,-0.1071128897292179,0.0
2467,志聖,0.0185256784648349,-1.362614994466924,-0.0934080471345654,-0.2381620304197977,0.2044803455232528,-0.3732637787207725,-0.1184507455388939,-1.034119822148665,0.2370397906792558,0.1123766622947221,-0.1069885354338855,0.0
1734,杏輝,-0.1370401253618566,0.2446214103371267,-0.1663072449477811,-0.0636187291931473,-0.2068877811475996,0.7847978769954735,-0.1220890127396262,0.8225415015442031,-0.2664616301616718,0.3706782632179912,-0.1072868937986571,0.0
2312,金寶,-0.1717781509871659,-0.5607596649626782,-0.1761821090182675,-0.4779925206548898,-0.2329778955128023,-0.920161230930621,-0.1566833205435382,0.3721088727193062,-0.3089789239373689,-0.7271035407059029,0.0,0.0
1611,中電,-0.1257357471288383,-1.2679235359576286,-0.1456136282407273,-0.2661422542805584,-0.0642486402105113,-0.7865871988240681,-0.1201487237001999,-0.6166456783597362,-0.1662605132621963,-0.4062445208090294,-0.1073330956717843,0.0
2701,萬企,-0.171321862460733,-0.3839686972139406,-0.1735022635094942,-0.4753277374300554,-0.2177692261565798,-1.1091810876851769,-0.1658316223844747,-1.3527185108296895,-0.3026490563909977,-0.874416172482455,-0.1067209783178654,0.0
2367,燿華,-0.1749407673178989,-0.3915238667758524,-0.1756698140237547,-0.561933192237172,-0.2319215067466051,-1.409092593735739,-0.1580293953138008,-0.0563514327482788,-0.3008404507578865,-1.203347117408181,0.0,0.0
1201,味全,0.1392286172753671,-0.0530522704022009,-0.0604313474268043,-0.2621450794433069,0.2480119215537347,0.1295290402463462,0.0850623207014054,0.1194271541102176,0.1945218091685093,0.3202287317876652,0.0,0.0
2108,南帝,-0.0758913811843349,-0.8488634642569172,-0.1584694820714891,-0.1688776665741044,-0.1433438684371774,0.9045104529400256,-0.0974823700967141,0.9873339267240434,-0.0967945508178101,1.488639879714016,0.0,0.0
6184,大豐電,-0.1628973597945828,-0.0404603211323478,-0.1562326056748071,-0.4886516535542272,-0.1681029718685696,-1.0612960573073562,-0.1239689393001389,-0.0783237561055909,-0.1681187733658797,-0.918811760141142,0.0,0.0
8213,志超,-0.1139360473268982,-0.3351119340469106,-0.1538483572959411,-0.3087787858779082,-0.1249496124954868,-0.1943249809931262,-0.1376753115852596,-0.6056595166810801,-0.083626533674502,0.156772249953409,0.0,0.0
3321,同泰,-0.1589326310269797,-1.2039564336667747,-0.1660138997421323,-0.4886516535542272,-0.1722732357936771,-0.8861376567148009,-0.1256134326710648,1.16311251358254,-0.1084913651432798,-0.5010896398980423,0.0,0.0
2903,遠百,0.0639223784942263,-1.6466893699948102,-0.1238038468978474,0.0403078165753924,0.0686996793103817,0.4180993548916348,-0.0832532834718437,-0.111282241141559,0.074331764754029,1.3231654166225464,0.0,0.0
1325,恆大,-0.1376503898420173,-0.7984956671775048,-0.0177955217019308,-0.5339529683764113,0.4735809064584338,-1.2893800177911867,-0.0782111068477789,-0.7374934568249524,1.155556669388425,-1.0741963169465458,0.0,0.0
3029,零壹,0.1252725906700906,-1.5494795216315442,-0.1597480016364871,3.697722792660546,-0.1239865097015078,4.218658608036573,-0.1550447588035529,-0.8912997203261367,-0.2869676885848791,7.030016412021027,0.0,0.0
4958,臻鼎-KY,-0.1713533211026257,0.9245866709091944,-0.1689768988377761,-0.5352853599888284,-0.2217186514839923,4.476889537712147e-16,-0.1600358333008053,-1.1879260856498497,-0.2658415682410645,1.7923274040159507e-16,-0.1061592003182493,0.0
2904,匯僑,-0.1338948693361398,-0.3769172056228228,-0.1249926666164056,-0.3767307581111843,-0.0205417786362501,-0.9894685117406248,-0.0795130923308476,-0.2650885046427432,-0.079328052068269,-0.7836070159078681,0.0,0.0
5283,禾聯碩,-0.1354116845212466,0.3916953778090107,-0.1611255208614204,-0.1302383098140062,-0.1810294556334371,-0.663094225744425,-0.1412970002529326,-0.594673355002424,-0.2463324963945805,-0.5717189839004987,-0.1072025351546886,0.0
6409,旭隼,-0.1554290008066261,0.3821254963639224,-0.1714837773981884,-0.1355678762636749,-0.2220066278675456,0.3613933978652681,-0.1491732350564815,-0.0014206243549987,-0.3086659586408541,0.1083406997802959,0.0,0.0
1732,毛寶,-0.1740459928708143,-1.298144214205276,-0.1780229481354644,-0.5326205767639941,-0.2383967837214363,-1.1973903541706366,-0.1609402593541732,0.3940811960766183,-0.3160717647476284,-0.9329376289416332,0.0,0.0
4976,佳凌,-0.0635696559048012,-2.0294846277983445,-0.1727793927313557,2.5238857821210123,-0.2092885961812403,5.6967938878572,-0.1459179660074701,-0.572701031645112,-0.311413826955536,8.131834178459348,-0.0975796733805766,0.0
3346,麗清,0.0,-1.9352968472598435,-0.1698461956971746,0.0,-0.1892714515761104,4.476889537712147e-16,-0.1611785307165391,-1.056092145505977,-0.227201357882285,1.7923274040159507e-16,0.0,0.0
8464,億豐,-0.1590655424067864,-0.613645851896061,-0.1639401665253922,-0.0942637362787425,-0.1814205477515137,-0.8445532882287986,-0.1353580611425633,0.0315378606809694,-0.3120746027910722,-0.6221685153308247,0.0,0.0
3383,新世紀,-0.1683376039133844,-0.6786203101285034,-0.1717541721417141,-0.3500829258628407,-0.2117763002018893,-0.9869482469838976,-0.1556085841010369,-0.4518532531798957,-0.3165224604500514,-0.7513193157924594,0.0,0.0
2062,橋椿,0.0,-2.108562069213022,-0.1713409370851367,0.0,-0.1930711385554548,4.476889537712147e-16,-0.1629392540203265,-1.3746908341870017,-0.2804007816914553,1.7923274040159507e-16,0.0,0.0
6768,志強-KY,-0.1577628560794131,-0.163861423976908,-0.1766650068958307,0.2761411319732331,-0.2359080101411583,1.9226974146579,-0.1528879677375924,1.3169187770837243,-0.3278649995270345,1.787301105781546,0.0,0.0
3023,信邦,-0.1641018000645865,3.578847233101529e-16,-0.1768903817012646,-0.1422298343257609,-0.2334397211743473,4.476889537712147e-16,-0.1585596330639334,0.0,-0.3194080133216383,1.7923274040159507e-16,0.0,0.0
1527,鑽全,-0.1714924246931388,-1.475942537895602,-0.1777987278855701,-0.4353559890575401,-0.2367026623867017,-0.7109792561222459,-0.164141347834998,-0.8363689119328566,-0.3216295350784547,-0.285165645376247,-0.1072432203862483,0.0
2929,淘帝-KY,0.0,0.5135854467411889,-0.1757129236129217,0.0,-0.2377021709531974,4.476889537712147e-16,-0.1584214185546238,0.9324031183307636,-0.2899421885228648,1.7923274040159507e-16,0.0,0.0
6666,羅麗芬-KY,-0.1717115294344757,-0.7012858188142388,-0.1731173452026345,-0.5259586187019082,-0.2165228122962867,-1.172187706603362,-0.1627086712530025,-1.034119822148665,-0.2496465998999973,-0.9389915727132722,0.0,0.0
4555,氣立,0.0,-0.0454971008402891,-0.1687988669918208,0.0,-0.2114495650146354,4.476889537712147e-16,-0.1661229931063495,-1.3087738641150657,-0.2655368557651434,1.7923274040159507e-16,0.0,0.0
1110,東泥,0.0,-0.892683447716006,-0.1750792240895303,0.0,-0.2222386102579472,4.476889537712147e-16,-0.1610398156476565,-0.7484796185036084,-0.2634279391604278,1.7923274040159507e-16,0.0,0.0
8046,南電,0.0,1.4066064889591712,-0.1764920461298288,0.0,-0.2441510552708963,4.476889537712147e-16,-0.1657236867237387,-1.1989122473285054,-0.324456447074823,1.7923274040159507e-16,0.0,0.0
1618,合機,-0.1547988327920518,-0.6977600730186799,-0.1589555654095168,-0.3993814155222763,-0.1557343602199364,-0.8836173919580737,-0.1554668656747159,-1.078064468863289,-0.2129484616229306,-0.6463842904173813,-0.1072740216349998,0.0
2303,聯電,-0.1553776386303198,-1.8960099655379008,-0.1747876640400368,-0.2208409394583743,-0.2177095141704318,0.2883057199201732,-0.1652102077081117,-1.0121474987913528,-0.2870593865914758,1.2565720351345162,0.0,0.0
2471,資通,-0.1740747424205229,1.7324861360629695,-0.1725179933201459,-0.561933192237172,-0.2401908222980892,-1.1999106189273638,-0.1604444000355175,-0.9901751754340408,-0.3161276546826491,-1.1407896984345762,0.0,0.0
3607,谷崧,0.0,-1.5348728604785145,-0.1783855218513808,0.0,-0.2398441525566061,4.476889537712147e-16,-0.1661496078588483,-1.3417323491510336,-0.2864266244969549,1.7923274040159507e-16,0.0,0.0
2369,菱生,-0.1650184131119306,1.2942863014720818,-0.161901712940171,-0.3114435691027425,-0.2207281272183807,-0.5774052240156929,-0.1580564205251496,-1.067078307184633,-0.3066671713420612,-0.8885420412829461,0.0,0.0
6024,群益期,-0.1552143190729367,-0.2645970181357329,-0.1625752500392394,-0.3274322684517486,-0.1831326886194274,-0.6996380647169725,-0.1631946495256863,-1.2758153790790974,-0.2572706931114751,-0.5636470588716466,0.0,0.0
2049,上銀,-0.1724119679830494,-1.7267741673510757,-0.1770591307352115,-0.501975569678399,-0.2425941227845822,-0.3808245729909548,-0.1657322462924378,-1.3746908341870017,-0.3035597551435135,-0.5414492650423032,20.45864989225306,0.0
6282,康舒,0.0,-2.2924045285528774,-0.176224748748152,0.0,-0.2255773985274251,4.476889537712147e-16,-0.1656587291079444,-1.2538430557217854,-0.3083333241219244,1.7923274040159507e-16,0.0,0.0
2415,錩新,-0.1212520337013993,-0.0762214570587307,-0.107494638623359,-0.4859868703293928,0.0091847366049274,-0.9189010985522572,-0.0779852093180587,-0.3859362831079595,0.4091191694826585,-0.7836070159078681,0.0,0.0
3376,新日興,0.0,0.5337325655729538,-0.1762512710681759,0.0,-0.2384732419554907,4.476889537712147e-16,-0.1586672533721385,-0.4188947681439276,-0.3042986118316669,1.7923274040159507e-16,-0.1072514953485995,0.0
9912,偉聯,-0.1707041894427627,0.5689900235285427,-0.1599723594438687,-0.5286234019267425,-0.1921316984949835,-1.2263733988730017,-0.15505580615333,-1.2648292174004414,-0.1826101761403923,-1.0842862232326111,-0.1022630722112552,0.0
2406,國碩,0.0,1.9354683582930008,-0.1711485714398865,0.0,-0.2402644385594149,4.476889537712147e-16,-0.1633747658768557,-1.1220091155779133,-0.2884609906223073,1.7923274040159507e-16,0.0,0.0
1451,年興,0.0,-0.4469284435632061,-0.1530520029989673,0.0,-0.1313982217835669,4.476889537712147e-16,-0.124310055632383,-0.1332545644988711,0.0883994310400579,1.7923274040159507e-16,0.0,0.0
2442,新美齊,0.0,-1.4502549613851017,-0.1768972054799887,0.0,-0.232075166813313,4.476889537712147e-16,-0.1616324731765479,-0.0783237561055909,-0.2906053485065726,1.7923274040159507e-16,0.0,0.0
2633,台灣高鐵,0.0,0.8661600262970759,-0.173628224436941,0.0,-0.2326276911314022,4.476889537712147e-16,-0.1637694270666286,-1.1329952772565692,-0.2873759739592511,1.7923274040159507e-16,0.0,0.0
2538,基泰,0.0,-0.1024127115400249,-0.1523625756917308,0.0,-0.1420659280335325,4.476889537712147e-16,-0.0983517770023517,0.1633718008248415,0.0687688593348332,1.7923274040159507e-16,0.0,0.0
3027,盛達,0.0,2.1525535637052693,-0.170106743488435,0.0,-0.2372535772722062,4.476889537712147e-16,-0.1565684070823538,-0.6605903250743601,-0.3102532511350441,1.7923274040159507e-16,0.0,0.0
6281,全國電,0.0,-1.170713687594363,-0.1659625768890604,0.0,-0.1742515849601221,4.476889537712147e-16,-0.1310888135720271,0.3830950343979622,-0.259733380625641,1.7923274040159507e-16,0.0,0.0
2832,台產,-0.1695603443775295,-1.9443630507341367,-0.1756929994155192,-0.4633362129183008,-0.2226914108734793,-0.9126004366604388,-0.15985831485382,0.0205516990023133,-0.2896996472954163,-0.4667839585254206,0.0,0.0
1231,聯華食,-0.1741047635849301,-2.1795806630949937,-0.1778478529100246,-0.5419473180509143,-0.2351273538473322,-1.2616571054671857,-0.1651266743265617,-1.3417323491510336,-0.3043833866387656,-0.9732972540858938,-0.0983788968276573,0.0
1806,冠軍,0.0,-1.0452978728666258,-0.1768642055933436,0.0,-0.2327455158573956,4.476889537712147e-16,-0.1601935746390595,0.4380258427912422,-0.2909869039120217,1.7923274040159507e-16,0.0,0.0
1438,三地開發,0.0,-1.0604082119904494,-0.1661464108789183,0.0,-0.1818265118415754,4.476889537712147e-16,-0.1278039714634401,0.8994446332947951,-0.0983442471292954,1.7923274040159507e-16,0.0,0.0
2885,元大金,-0.171187624178632,1.507342083117996,-0.1695697561521564,-0.464668604530718,-0.2351789982979924,-0.7172799180140643,-0.1626386629911162,-1.023133660470009,-0.3075447212651923,-1.0015489916868765,0.0,0.0
3338,泰碩,0.0,0.1730991384843609,-0.1706805668651058,0.0,-0.2184432320759655,4.476889537712147e-16,-0.1572963057966911,-0.3749501214293035,-0.1860866309664887,1.7923274040159507e-16,0.0,0.0
8443,阿瘦,0.0,0.9059505859898116,-0.1589772531248184,0.0,-0.2095286053620009,4.476889537712147e-16,-0.1294644777351077,-0.1442407261775269,-0.1167605538311658,1.7923274040159507e-16,0.0,0.0
2471,資通,-0.1715725364191537,-1.8345612531010185,-0.1758718720622957,-0.5179642690274051,-0.225403752975077,-1.0663365868208108,-0.1640144409664435,-0.9462305287194168,-0.2710725727253833,-0.731139503220329,0.0,0.0
2809,京城銀,0.0,1.0288480108635778,-0.1523585216098297,0.0,-0.1927368960782332,4.476889537712147e-16,-0.1232035686961633,-0.2760746663213993,-0.1741948666789943,1.7923274040159507e-16,0.0,0.0
2474,可成,0.0,-1.4900455210778374,-0.1769790738231906,0.0,-0.2308679192080078,4.476889537712147e-16,-0.1640961673279348,-0.8143965885755445,-0.3030114927620714,1.7923274040159507e-16,0.0,0.0
3380,明泰,-0.1727121796271219,0.4264491577938055,-0.1746568947828934,-0.5113023109653193,-0.2322106341800449,-1.083978440117903,-0.1530330449186485,0.4709843278272103,-0.2995498930130437,-0.9632073477998286,0.0,0.0
1468,昶和,-0.1658407055211922,0.8570938228227817,-0.1674040804382565,-0.4660009961431352,-0.2143601627263316,-0.77020547790534,-0.1231839067161341,0.5478874595778025,-0.2433998107476028,-0.8078227909944246,-0.1068014293407237,0.0
6269,台郡,-0.1724526596534061,0.4078130728744227,-0.1755117171943302,-0.5272910103143255,-0.2354865323433342,-0.9617455994166232,-0.1614107903584328,-0.6056595166810801,-0.2769701758686573,-0.8784521349968809,0.0,0.0
6670,復盛應用,-0.1729927641747587,-1.5036448262892788,-0.1781297112926888,-0.5073051361280677,-0.2384594802882634,-0.9428436137411678,-0.1630676425452172,-0.0233929477123107,-0.3111910924975125,-0.5757549464149249,0.0,0.0
2906,高林,-0.1530516894837026,0.1282717990836838,-0.1774781092032812,-0.2115141981714541,-0.2376728242742325,3.560869506530718,-0.1607920536757855,0.0315378606809694,-0.2815508580901919,3.3330747488067347,-0.1069646299870933,0.0
5288,豐祥-KY,0.0,1.1159842998109617,-0.1771691164470542,0.0,-0.2456460246027003,4.476889537712147e-16,-0.1645775955140996,-0.8253827502542005,-0.3110600560460856,1.7923274040159507e-16,0.0,0.0
2489,瑞軒,0.0,-0.5869509194439727,-0.1721552944114601,0.0,-0.214889859586052,4.476889537712147e-16,-0.1363388475587995,1.2180433219758198,-0.2830459940877521,1.7923274040159507e-16,0.0,0.0
6120,達運,-0.1693733064416368,0.0673267646175947,-0.1739741135115603,-0.4513446884065462,-0.2279721527231678,-0.7651649483918852,-0.1519165768245423,0.4160535194339301,-0.2909579273419371,-0.6746360280183639,0.0,0.0
3296,勝德,-0.1747345445863353,1.0545355873740785,-0.1792702916097164,-0.5299557935391597,-0.2447347190536143,-1.2742584292508226,-0.1653834513763432,0.3721088727193062,-0.3248312626767872,-1.02374678551622,-0.1028099093066263,0.0
1612,宏泰,0.06027223614555,-1.2049637896083631,-0.1390680031206763,1.5046061986218715,-0.0530503610805577,1.5043334650411495,-0.0251902901415968,0.9653616033667312,-0.2247198264277635,2.158609657108746,-0.1073438990948538,0.0
1789,神隆,-0.0866594144525009,-0.3396450357840575,-0.1149391957405789,-0.1715424497989388,0.0134901113768904,-0.620249724880059,-0.0376612213332896,-0.1552268878561829,-0.1116538459947888,-0.4284423146383728,0.0,0.0
2247,汎德永業,0.0,1.082237875767755,-0.1764041067101085,0.0,-0.2391042719503526,4.476889537712147e-16,-0.1619409129798636,-0.5617148699664559,-0.2757063480927375,1.7923274040159507e-16,0.0,0.0
8341,日友,-0.1005697182162216,0.0537274594061536,-0.142978147339994,-0.1355678762636749,-0.125634589040782,0.0173772585719763,-0.0895454824896992,-0.177199211213495,-0.1621575318060276,-0.0450258757678951,-0.1070855363814461,0.0
6625,必應,0.0,2.2019140048430934,-0.1765150197757982,0.0,-0.2464190717437368,4.476889537712147e-16,-0.1602733838573861,-0.0233929477123107,-0.2419886701240853,1.7923274040159507e-16,0.0,0.0
2250,IKKA-KY,-0.0891830167533647,0.7629060422842805,-0.1342846965220079,-0.083604603379405,-0.1372342586200978,0.5189099451607314,-0.0891848893844679,-0.2211438579281191,-0.1322115762447134,-0.1035473322270733,-0.106788327317001,0.0
2634,漢翔,-0.1572506717938352,0.0164552895673883,-0.1704851455889298,-0.3607420587621781,-0.2144075696836044,-0.1829837895878529,-0.1406268811301121,0.1853441241821536,-0.2508139155239741,-0.1681227324578906,-0.1072213836800439,0.0
2704,國賓,-0.1294938108641131,0.1917352234037434,-0.16519662588796,0.0376430333505581,-0.2099882817180056,1.501813200284422,-0.1092902750947366,0.789583016508235,-0.2673106161557479,0.6854833393432256,-0.10633803144906,0.0
6115,鎰勝,-0.1733665636085662,-1.4371593341444544,-0.1792116766642277,-0.4513446884065462,-0.2441520331539858,-0.5181790022325988,-0.1621194475627821,1.38283574715566,-0.3347447341699631,0.0235854869773482,-0.1068430340125447,0.0
2107,厚生,-0.1637657620585694,-0.9803234146341836,-0.1724885096501706,-0.4606714296934664,-0.2139997822490322,-0.6341111810420598,-0.1492864265927345,-0.0673375944269349,-0.246058915391899,-0.3315792142921469,-0.1070526663921068,0.0
5285,界霖,-0.1496558700747563,0.7276485843286917,-0.166508516281142,-0.3287646600641658,-0.2121699490767935,0.2542821457043531,-0.1238195923459247,0.0095655373236573,-0.2308216868807317,-0.2145363013737905,-0.1069333690182113,0.0
2345,智邦,-0.1661185256890494,0.076392968091889,-0.1742713582401358,-0.2821309536295646,-0.2303696470288174,-0.2447302761276745,-0.1422122884490356,1.4597388789062526,-0.315563711942079,-0.3214893080060817,0.0,0.0
6108,競國,-0.1591004841672015,1.2459332162758456,-0.1447886789878815,-0.4500122967941291,-0.1800025867130019,-0.864715406282618,-0.0939130800051477,0.0425240223596254,-0.2070538386648711,-0.9490814789993376,0.0,0.0
5608,四維航,-0.1729306762049073,0.4007615812833049,-0.1721638801624935,-0.5339529683764113,-0.2258510326256668,-1.1999106189273638,-0.1566703460394048,-0.4738255765372078,-0.2747212364078684,-1.0600704481460548,0.0,0.0
6189,豐藝,-0.1570350501710207,-1.3963614185101303,-0.1717752988079383,0.0256515088388035,-0.2042556152730526,-0.4438311919091401,-0.1609541098375594,-0.9022858820047928,-0.3168611928864199,0.0599091496071829,0.0,0.0
2404,漢唐,-0.1650920009016655,-0.4010937482209406,-0.1770878230632373,-0.16621288334927,-0.2367629244320875,0.5995584173760085,-0.1599847361795887,-0.0563514327482788,-0.3230050051774061,0.8206880835764992,-0.1071184063707853,0.0
8473,山林水,-0.1524514320583443,-1.5273176909166024,-0.1720775867958516,-0.1702100581865216,-0.2063646035084754,-0.1489602153720329,-0.1482583072632711,-0.6386180017170481,-0.2869811681918488,0.4433255884776608,-0.1072648272323874,0.0
1315,達新,0.0,0.3378018349340394,-0.1721989403202687,0.0,-0.2260514681001522,4.476889537712147e-16,-0.1501522595030205,0.1084409924315616,-0.2591231303917396,1.7923274040159507e-16,0.0,0.0
6443,元晶,-0.1715186310134501,-0.1371664915248197,-0.177427746161441,-0.4753277374300554,-0.237359860940488,-0.6782158142847895,-0.1631758084633569,-0.6605903250743601,-0.3065140356710447,-0.4304602958955859,0.0,0.0
9944,新麗,-0.1420987192082765,0.4571735140122471,-0.1706327401360371,-0.0396356801696381,-0.2151763691449712,0.9070307176967528,-0.1507397312347352,-0.3969224447866155,-0.3062269292123902,0.7419868145451909,0.0,0.0
2002,中鋼,0.0,-1.4829940294867197,-0.1731048738389823,0.0,-0.2122404483357717,4.476889537712147e-16,-0.1581663083682206,-0.4188947681439276,-0.2663319233313406,1.7923274040159507e-16,0.0,0.0
6225,天瀚,-0.1311938491410166,0.862634280501517,-0.1107205038948807,-0.3660716252118468,-0.0852992340743657,-0.77020547790534,-0.1005220130984442,-0.7265072951462963,-0.1780661731214964,-0.8461644348814723,0.0,0.0
1730,花仙子,0.0,0.4138572085239524,-0.170007099317576,-0.4473475135692947,-0.2205582098453111,4.476889537712147e-16,-0.1518779586534817,-0.4408670915012397,-0.3053313606309629,1.7923274040159507e-16,-0.107297237501596,0.0
2460,建通,-0.1640350126491096,0.2884413937962153,-0.1695502059874721,-0.3487505342504235,-0.2181468520096125,-0.5610235030969648,-0.1219937112025139,1.4597388789062526,-0.2937796584009327,-0.5797909089293509,0.0,0.0
3008,大立光,-0.1591627932874353,0.764417076196663,-0.1515799385037436,-0.412705331646448,-0.1830369070080747,-0.8420330234720713,-0.1401405875048973,-0.7045349717889843,-0.2338206701864788,-0.8865240600257331,0.0,0.0
1256,鮮活果汁-KY,-0.1263420861897119,-1.0478162627205965,-0.171526665968022,0.8703877911112945,-0.2076565296775555,1.4312457870960549,-0.1305890498887015,1.3938219088343164,-0.3128868637335064,2.0819263693346497,0.0,0.0
1604,聲寶,0.0,1.9208616971399723,-0.1792350305252744,0.0,-0.2465392902460429,4.476889537712147e-16,-0.1648446040015542,-0.7045349717889843,-0.3384054561403157,1.7923274040159507e-16,0.0,0.0
